Fecha,Movimiento,Material,Texto de material,Tipo,Terminado,Semana,Mes,Cantidad
45668,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,2,ene,2109.3
45668,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,2,ene,83.3
45668,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,2,ene,313.5
45668,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,2,ene,1719.7
45668,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,2,ene,1719.7
45668,531,132000M5,DECOMISO,Subproducto,MILANESA,2,ene,18
45668,531,134307M1, CHAMBARETE,Subproducto,MILANESA,2,ene,48.2
45668,101,134327M1,MILANESA,Terminado,MILANESA,2,ene,1964.6
45668,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,2,ene,2198.1
45668,531,134603M5,GRASA,Subproducto,MILANESA,2,ene,57.8
45668,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,2,ene,109.5
45668,531,132000M5,DECOMISO,Subproducto,MILANESA,2,ene,23.7
45668,531,134307M1, CHAMBARETE,Subproducto,MILANESA,2,ene,850.1
45668,101,134327M1,MILANESA,Terminado,MILANESA,2,ene,5895.3
45668,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,2,ene,7481.4
45668,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,2,ene,9.4
45668,531,134603M5,GRASA,Subproducto,MILANESA,2,ene,56.9
45668,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,2,ene,302.7
45668,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,2,ene,480
45668,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,2,ene,2667
45668,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,2,ene,2608.7
45668,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,2,ene,58.3
45668,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,2,ene,4193.4
45668,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,2,ene,4078.6
45668,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,2,ene,114.8
45668,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,2,ene,20.5
45668,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,2,ene,23.1
45668,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,2,ene,64.9
45668,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,2,ene,47.6
45668,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,2,ene,140.4
45670,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,3,ene,1659.9
45670,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,2016
45670,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,3
45670,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,3,ene,57.9
45670,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,3,ene,313.4
45670,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,861.3
45670,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,861.3
45670,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,9.057
45670,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,0.237
45670,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,0.006
45670,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,15.8
45670,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,180.6
45670,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,2036.4
45670,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,2315.9
45670,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,24.1
45670,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,53.5
45670,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,83.1
45670,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,40
45670,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,1554.8
45670,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,12114.5
45670,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,15561.7
45670,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,43.3
45670,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,179.6
45670,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,810.3
45670,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,862.5
45670,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,5446.3
45670,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,88.92
45670,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,0.773
45670,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,0.007
45670,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,5306.1
45670,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,140.2
45671,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,318.7
45671,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,3396.4
45671,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,889
45671,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,3086.3
45671,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,24.1
45671,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,59.5
45671,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,172.3
45671,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,28.4
45671,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,38.4
45671,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,1438.4
45671,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,11321
45671,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,14666.1
45671,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,29.9
45671,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,250.2
45671,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,778.2
45671,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,839.9
45671,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,5442.5
45671,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,115.7
45671,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,5296
45671,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,146.5
45671,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,952.9
45671,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,952.9
45671,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,10.1
45672,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,3,ene,1523.8
45672,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,1917.3
45672,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,74.7
45672,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,3,ene,110.9
45672,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,3,ene,282.6
45672,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,1506.2
45672,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,1506.2
45672,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,117.8
45672,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,12.3
45672,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,405
45672,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,4759.6
45672,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,5953.4
45672,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,77.094
45672,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,83.6
45672,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,578.6
45672,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,114.3
45672,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,38
45672,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,5636.9
45672,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,332.2
45672,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,4.306
45672,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,6358
45672,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,255.3
45672,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,264.3
45672,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,495.7
45672,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,5022.6
45672,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,171.4
45672,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,4907.7
45672,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,114.9
45673,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,3,ene,1588.7
45673,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,1922.9
45673,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,3,ene,10.1
45673,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,3,ene,137.6
45673,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,3,ene,227
45673,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,2380.3
45673,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,2380.3
45673,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,21.7
45673,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,30.8
45673,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,261.2
45673,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,3683.6
45673,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,4421.8
45673,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,9.6
45673,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,27.1
45673,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,302.7
45673,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,116.4
45673,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,5099.9
45673,261,134372G1,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,128.3
45673,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,4922.5
45673,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,177.4
45674,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,749.5
45674,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,749.5
45674,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,7.5
45674,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,13
45674,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,277.3
45674,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,2368.5
45674,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,3021.5
45674,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,94.402
45674,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,76.7
45674,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,286
45674,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,36.4
45674,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,1295.2
45674,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,14063.1
45674,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,316.8
45674,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,9.898
45674,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,16086.7
45674,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,3.5
45674,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,337.1
45674,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,671.7
45674,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,6305.4
45674,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,174.6
45674,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,6131.9
45674,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,173.5
45674,531,134603M5,GRASA,Subproducto,ARRACHERA DE CERDO,3,ene,111.7
45674,101,134797M1,ARRACHERA DE CERDO,Terminado,ARRACHERA DE CERDO,3,ene,165.4
45674,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,3,ene,277.1
45674,261,134798C1,MAT PRIMA RECORTE MAGRO,Materia prima,ARRACHERA DE CERDO,3,ene,0.7
45675,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,3,ene,1671.8
45675,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,1671.8
45675,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,3,ene,16.8
45675,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,25
45675,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,445.8
45675,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,4947.3
45675,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,5933.4
45675,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,13.8
45675,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,110.8
45675,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,429.3
45675,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,82.6
45675,531,132000M5,DECOMISO,Subproducto,MILANESA,3,ene,19.6
45675,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,519.8
45675,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,4118.4
45675,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,5326
45675,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,23.6
45675,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,81.8
45675,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,293.6
45675,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,3,ene,292.8
45675,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,4790.7
45675,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,3,ene,84.2
45675,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,3,ene,4592.6
45675,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,3,ene,198.1
45675,531,134307M1, CHAMBARETE,Subproducto,MILANESA,3,ene,132.1
45675,101,134327M1,MILANESA,Terminado,MILANESA,3,ene,1355.3
45675,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,1574.1
45675,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,3,ene,76.9
45675,531,134603M5,GRASA,Subproducto,MILANESA,3,ene,29.3
45675,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,3,ene,57.4
45677,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,56.5
45677,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,584.3
45677,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,692.1
45677,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,22.5
45677,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,110.8
45677,531,132000M5,DECOMISO,Subproducto,MILANESA,4,ene,57.3
45677,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,1625.9
45677,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,13159.6
45677,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,16937.6
45677,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,66.8
45677,531,134603M5,GRASA,Subproducto,MILANESA,4,ene,261.7
45677,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,888.1
45677,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,4,ene,945
45677,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,4256.1
45677,261,134372G3,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,112.9
45677,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,4,ene,4108.1
45677,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,4,ene,148
45677,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,4,ene,1526.5
45677,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,1882.2
45677,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,8.8
45677,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,4,ene,76
45677,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,4,ene,310
45677,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,4,ene,3086.6
45677,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,3086.6
45677,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,82.4
45678,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,4,ene,1468.2
45678,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,1796.8
45678,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,10.2
45678,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,4,ene,75.7
45678,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,4,ene,283.8
45678,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,4,ene,1584.3
45678,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,4,ene,797
45678,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,4,ene,787.3
45678,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,4,ene,6.5
45678,531,132000M5,DECOMISO,Subproducto,MILANESA,4,ene,10
45678,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,131.1
45678,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,1495.9
45678,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,1722.9
45678,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,150.1
45678,531,134603M5,GRASA,Subproducto,MILANESA,4,ene,27.5
45678,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,58.4
45678,531,132000M5,DECOMISO,Subproducto,MILANESA,4,ene,52.2
45678,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,918.3
45678,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,15286.2
45678,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,18051.1
45678,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,10.5
45678,531,134603M5,GRASA,Subproducto,MILANESA,4,ene,477.6
45678,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,852.3
45678,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,4,ene,570.4
45678,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,4708.6
45678,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,84.6
45678,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,4,ene,4560.8
45678,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,4,ene,147.8
45678,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,4,ene,970.1
45678,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,970.1
45678,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,14.9
45679,531,132000M5,DECOMISO,Subproducto,MILANESA,4,ene,15.2
45679,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,128.9
45679,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,992.9
45679,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,1202.8
45679,261,134358G1,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,14
45679,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,141.4
45679,531,132000M5,DECOMISO,Subproducto,MILANESA,4,ene,40
45679,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,932.6
45679,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,7255.9
45679,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,9573.4
45679,531,134603M5,GRASA,Subproducto,MILANESA,4,ene,89.1
45679,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,595.4
45679,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,4,ene,660.4
45679,531,134307M1, CHAMBARETE,Subproducto,MILANESA,4,ene,396.8
45679,101,134327M1,MILANESA,Terminado,MILANESA,4,ene,6388.5
45679,261,134358G3,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,347.6
45679,261,134358G5,MAT PRIMA MILANESA DE PIERNA,Materia prima,MILANESA,4,ene,7018
45679,531,134603M5,GRASA,Subproducto,MILANESA,4,ene,200.7
45679,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA,4,ene,292.9
45679,531,134702M5,RECORTE ESPECIAL,Subproducto,MILANESA,4,ene,117.5
45679,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,4272.3
45679,261,134372G5,MAT PRIMA MILANESA TAQUERA,Materia prima,MILANESA TAQUERA,4,ene,227.7
45679,101,134372M1,MILANESA TAQUERA,Terminado,MILANESA TAQUERA,4,ene,4244.3
45679,531,134701M5,RECORTE 80 - 20,Subproducto,MILANESA TAQUERA,4,ene,28
45679,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,4,ene,2367.3
45679,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,2940.2
45679,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,14.4
45679,531,134603M5,GRASA,Subproducto,ESPALDILLA REJALADA,4,ene,140.1
45679,531,134701M5,RECORTE 80 - 20,Subproducto,ESPALDILLA REJALADA,4,ene,432.8
45679,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,4,ene,661.1
45679,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,4,ene,661.1
45679,261,134281C1,MAT PRIMA DE CABEZA DE LOMO REJALADA,Materia prima,CABEZA DE LOMO REJALADO,4,ene,15.5
45679,101,134209M1,CABEZA DE LOMO REJALADO,Terminado,CABEZA DE LOMO REJALADO,4,ene,955.2
45679,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,940
45679,261,134281G5,INT CABEZA DE LOMO REJALADO,Materia prima,CABEZA DE LOMO REJALADO,4,ene,13
45680,101,134208M1,ESPALDILLA REJALADA,Terminado,ESPALDILLA REJALADA,4,ene,2769
45680,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,3384.6
45680,261,134228C1,MAT PRIMA DE ESPALDILLA REJALADA,Materia prima,ESPALDILLA REJALADA,4,ene,5.8
